Key_Dataset,Key_Run,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Num_Fold,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
abelha_anomalia_24h_k23,11,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,648.9,72.1,64.7,7.4,0,89.73744292,10.26255708,0,0,0.102625571,0.320187105,55.36638085,105.5335977,34.41946983,7947.6,-7913.18053,0.477355137,110.219863,-109.7425079,9.065783753,0.125743462,1884.237664,1,64.7,1,7.4,0,0,0,0,0.897374429,1,0.945898905,0,0.5,0.897374429,0.897374429,0.897374429,0.102625571,0.102625571,0.805324834,0.897374429,0.848849953,0,0.5,0.81590081,0.472949453,0.897374429,0.1186,0.0122,0.1171875,0.0109375,117.1875,10.9375,87371.6,61755.7,8113.3,89.73744292,50,?
abelha_anomalia_24h_k23,12,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,648.9,72.1,64.7,7.4,0,89.73744292,10.26255708,0,0,0.102625571,0.320187105,55.36638085,105.5335977,34.41946983,7947.6,-7913.18053,0.477355137,110.219863,-109.7425079,9.065783753,0.125743462,1884.237664,1,64.7,1,7.4,0,0,0,0,0.897374429,1,0.945898905,0,0.5,0.897374429,0.897374429,0.897374429,0.102625571,0.102625571,0.805324834,0.897374429,0.848849953,0,0.5,0.81590081,0.472949453,0.897374429,0.1163,0.0119,0.115625,0.0125,115.625,12.5,87369.8,61755.7,8113.3,89.73744292,50,?
abelha_anomalia_24h_k23,13,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,648.9,72.1,64.7,7.4,0,89.73744292,10.26255708,0,0,0.102625571,0.320187105,55.36638085,105.5335977,34.41946983,7947.6,-7913.18053,0.477355137,110.219863,-109.7425079,9.065783753,0.125743462,1884.237664,1,64.7,1,7.4,0,0,0,0,0.897374429,1,0.945898905,0,0.5,0.897374429,0.897374429,0.897374429,0.102625571,0.102625571,0.805324834,0.897374429,0.848849953,0,0.5,0.81590081,0.472949453,0.897374429,0.115,0.0117,0.1125,0.0125,112.5,12.5,87379.2,61755.7,8113.3,89.73744292,50,?
abelha_anomalia_24h_k23,14,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,648.9,72.1,64.7,7.4,0,89.73744292,10.26255708,0,0,0.102625571,0.320187105,55.36638085,105.5335977,34.41946983,7947.6,-7913.18053,0.477355137,110.219863,-109.7425079,9.065783753,0.125743462,1884.237664,1,64.7,1,7.4,0,0,0,0,0.897374429,1,0.945898905,0,0.5,0.897374429,0.897374429,0.897374429,0.102625571,0.102625571,0.805324834,0.897374429,0.848849953,0,0.5,0.81590081,0.472949453,0.897374429,0.1198,0.0119,0.1171875,0.0140625,117.1875,14.0625,87373.4,61755.7,8113.3,89.73744292,50,?
abelha_anomalia_24h_k23,15,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,648.9,72.1,64.7,7.4,0,89.73744292,10.26255708,0,0,0.102625571,0.320187105,55.36638085,105.5335977,34.41946983,7947.6,-7913.18053,0.477355137,110.219863,-109.7425079,9.065783753,0.125743462,1884.237664,1,64.7,1,7.4,0,0,0,0,0.897374429,1,0.945898905,0,0.5,0.897374429,0.897374429,0.897374429,0.102625571,0.102625571,0.805324834,0.897374429,0.848849953,0,0.5,0.81590081,0.472949453,0.897374429,0.1238,0.013,0.1203125,0.0125,120.3125,12.5,87382.8,61755.7,8113.3,89.73744292,50,?
abelha_anomalia_24h_k23,16,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,648.9,72.1,64.7,7.4,0,89.73744292,10.26255708,0,0,0.102625571,0.320187105,55.36638085,105.5335977,34.41946983,7947.6,-7913.18053,0.477355137,110.219863,-109.7425079,9.065783753,0.125743462,1884.237664,1,64.7,1,7.4,0,0,0,0,0.897374429,1,0.945898905,0,0.5,0.897374429,0.897374429,0.897374429,0.102625571,0.102625571,0.805324834,0.897374429,0.848849953,0,0.5,0.81590081,0.472949453,0.897374429,0.1221,0.012,0.11875,0.0140625,118.75,14.0625,87369.8,61755.7,8113.3,89.73744292,50,?
abelha_anomalia_24h_k23,17,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,648.9,72.1,64.7,7.4,0,89.73744292,10.26255708,0,0,0.102625571,0.320187105,55.36638085,105.5335977,34.41946983,7947.6,-7913.18053,0.477355137,110.219863,-109.7425079,9.065783753,0.125743462,1884.237664,1,64.7,1,7.4,0,0,0,0,0.897374429,1,0.945898905,0,0.5,0.897374429,0.897374429,0.897374429,0.102625571,0.102625571,0.805324834,0.897374429,0.848849953,0,0.5,0.81590081,0.472949453,0.897374429,0.1229,0.0122,0.1203125,0.0109375,120.3125,10.9375,87382.8,61755.7,8113.3,89.73744292,50,?
abelha_anomalia_24h_k23,18,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,648.9,72.1,64.7,7.4,0,89.73744292,10.26255708,0,0,0.102625571,0.320187105,55.36638085,105.5335977,34.41946983,7947.6,-7913.18053,0.477355137,110.219863,-109.7425079,9.065783753,0.125743462,1884.237664,1,64.7,1,7.4,0,0,0,0,0.897374429,1,0.945898905,0,0.5,0.897374429,0.897374429,0.897374429,0.102625571,0.102625571,0.805324834,0.897374429,0.848849953,0,0.5,0.81590081,0.472949453,0.897374429,0.1231,0.0125,0.115625,0.0140625,115.625,14.0625,87373.4,61755.7,8113.3,89.73744292,50,?
abelha_anomalia_24h_k23,19,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,648.9,72.1,64.7,7.4,0,89.73744292,10.26255708,0,0,0.102625571,0.320187105,55.36638085,105.5335977,34.41946983,7947.6,-7913.18053,0.477355137,110.219863,-109.7425079,9.065783753,0.125743462,1884.237664,1,64.7,1,7.4,0,0,0,0,0.897374429,1,0.945898905,0,0.5,0.897374429,0.897374429,0.897374429,0.102625571,0.102625571,0.805324834,0.897374429,0.848849953,0,0.5,0.81590081,0.472949453,0.897374429,0.1198,0.0125,0.115625,0.0140625,115.625,14.0625,87431.2,61755.7,8113.3,89.73744292,50,?
abelha_anomalia_24h_k23,20,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,648.9,72.1,64.7,7.4,0,89.73744292,10.26255708,0,0,0.102625571,0.320187105,55.36638085,105.5335977,34.41946983,7947.6,-7913.18053,0.477355137,110.219863,-109.7425079,9.065783753,0.125743462,1884.237664,1,64.7,1,7.4,0,0,0,0,0.897374429,1,0.945898905,0,0.5,0.897374429,0.897374429,0.897374429,0.102625571,0.102625571,0.805324834,0.897374429,0.848849953,0,0.5,0.81590081,0.472949453,0.897374429,0.1174,0.0131,0.115625,0.0109375,115.625,10.9375,87336.2,61755.7,8113.3,89.73744292,50,?
abelha_anomalia_24h_k23,21,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,648.9,72.1,64.7,7.4,0,89.73744292,10.26255708,0,0,0.102625571,0.320187105,55.36638085,105.5335977,34.41946983,7947.6,-7913.18053,0.477355137,110.219863,-109.7425079,9.065783753,0.125743462,1884.237664,1,64.7,1,7.4,0,0,0,0,0.897374429,1,0.945898905,0,0.5,0.897374429,0.897374429,0.897374429,0.102625571,0.102625571,0.805324834,0.897374429,0.848849953,0,0.5,0.81590081,0.472949453,0.897374429,0.1173,0.0121,0.1203125,0.0078125,120.3125,7.8125,87381,61755.7,8113.3,89.73744292,50,?
abelha_anomalia_24h_k23,22,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,648.9,72.1,64.7,7.4,0,89.73744292,10.26255708,0,0,0.102625571,0.320187105,55.36638085,105.5335977,34.41946983,7947.6,-7913.18053,0.477355137,110.219863,-109.7425079,9.065783753,0.125743462,1884.237664,1,64.7,1,7.4,0,0,0,0,0.897374429,1,0.945898905,0,0.5,0.897374429,0.897374429,0.897374429,0.102625571,0.102625571,0.805324834,0.897374429,0.848849953,0,0.5,0.81590081,0.472949453,0.897374429,0.1192,0.0121,0.1171875,0.009375,117.1875,9.375,87418.2,61755.7,8113.3,89.73744292,50,?
abelha_anomalia_24h_k23,23,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,648.9,72.1,64.7,7.4,0,89.73744292,10.26255708,0,0,0.102625571,0.320187105,55.36638085,105.5335977,34.41946983,7947.6,-7913.18053,0.477355137,110.219863,-109.7425079,9.065783753,0.125743462,1884.237664,1,64.7,1,7.4,0,0,0,0,0.897374429,1,0.945898905,0,0.5,0.897374429,0.897374429,0.897374429,0.102625571,0.102625571,0.805324834,0.897374429,0.848849953,0,0.5,0.81590081,0.472949453,0.897374429,0.1167,0.012,0.115625,0.0125,115.625,12.5,87405.2,61755.7,8113.3,89.73744292,50,?
abelha_anomalia_24h_k23,24,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,648.9,72.1,64.7,7.4,0,89.73744292,10.26255708,0,0,0.102625571,0.320187105,55.36638085,105.5335977,34.41946983,7947.6,-7913.18053,0.477355137,110.219863,-109.7425079,9.065783753,0.125743462,1884.237664,1,64.7,1,7.4,0,0,0,0,0.897374429,1,0.945898905,0,0.5,0.897374429,0.897374429,0.897374429,0.102625571,0.102625571,0.805324834,0.897374429,0.848849953,0,0.5,0.81590081,0.472949453,0.897374429,0.1162,0.0122,0.1140625,0.0140625,114.0625,14.0625,87407,61755.7,8113.3,89.73744292,50,?
abelha_anomalia_24h_k23,25,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,648.9,72.1,64.7,7.4,0,89.73744292,10.26255708,0,0,0.102625571,0.320187105,55.36638085,105.5335977,34.41946983,7947.6,-7913.18053,0.477355137,110.219863,-109.7425079,9.065783753,0.125743462,1884.237664,1,64.7,1,7.4,0,0,0,0,0.897374429,1,0.945898905,0,0.5,0.897374429,0.897374429,0.897374429,0.102625571,0.102625571,0.805324834,0.897374429,0.848849953,0,0.5,0.81590081,0.472949453,0.897374429,0.1205,0.0121,0.11875,0.0125,118.75,12.5,87375.2,61755.7,8113.3,89.73744292,50,?
abelha_anomalia_24h_k23,26,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,648.9,72.1,64.7,7.4,0,89.73744292,10.26255708,0,0,0.102625571,0.320187105,55.36638085,105.5335977,34.41946983,7947.6,-7913.18053,0.477355137,110.219863,-109.7425079,9.065783753,0.125743462,1884.237664,1,64.7,1,7.4,0,0,0,0,0.897374429,1,0.945898905,0,0.5,0.897374429,0.897374429,0.897374429,0.102625571,0.102625571,0.805324834,0.897374429,0.848849953,0,0.5,0.81590081,0.472949453,0.897374429,0.1185,0.0124,0.1125,0.015625,112.5,15.625,87407,61755.7,8113.3,89.73744292,50,?
abelha_anomalia_24h_k23,27,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,648.9,72.1,64.7,7.4,0,89.73744292,10.26255708,0,0,0.102625571,0.320187105,55.36638085,105.5335977,34.41946983,7947.6,-7913.18053,0.477355137,110.219863,-109.7425079,9.065783753,0.125743462,1884.237664,1,64.7,1,7.4,0,0,0,0,0.897374429,1,0.945898905,0,0.5,0.897374429,0.897374429,0.897374429,0.102625571,0.102625571,0.805324834,0.897374429,0.848849953,0,0.5,0.81590081,0.472949453,0.897374429,0.124,0.0122,0.121875,0.0140625,121.875,14.0625,87395.8,61755.7,8113.3,89.73744292,50,?
abelha_anomalia_24h_k23,28,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,648.9,72.1,64.7,7.4,0,89.73744292,10.26255708,0,0,0.102625571,0.320187105,55.36638085,105.5335977,34.41946983,7947.6,-7913.18053,0.477355137,110.219863,-109.7425079,9.065783753,0.125743462,1884.237664,1,64.7,1,7.4,0,0,0,0,0.897374429,1,0.945898905,0,0.5,0.897374429,0.897374429,0.897374429,0.102625571,0.102625571,0.805324834,0.897374429,0.848849953,0,0.5,0.81590081,0.472949453,0.897374429,0.1255,0.0131,0.1171875,0.0125,117.1875,12.5,87381,61755.7,8113.3,89.73744292,50,?
abelha_anomalia_24h_k23,29,weka.classifiers.functions.LibSVM,"'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \""C:\\\\Program Files\\\\Weka-3-8\"" -seed 1'",14172,10,2.02E+07,648.9,72.1,64.7,7.4,0,89.73744292,10.26255708,0,0,0.102625571,0.320187105,55.36638085,105.5335977,34.41946983,7947.6,-7913.18053,0.477355137,110.219863,-109.7425079,9.065783753,0.125743462,1884.237664,1,64.7,1,7.4,0,0,0,0,0.897374429,1,0.945898905,0,0.5,0.897374429,0.897374429,0.897374429,0.102625571,0.102625571,0.805324834,0.897374429,0.848849953,0,0.5,0.81590081,0.472949453,0.897374429,0.1228,0.0128,0.1234375,0.0125,123.4375,12.5,87418.2,61755.7,8113.3,89.73744292,50,?
